price_id,material_id,city,price_min,price_max,price_avg,confidence_score,last_updated,source_notes
P000229,M0046,Rawalpindi,311,380,345,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000230,M0046,Faisalabad,292,357,325,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000231,M0047,Lahore,210,257,234,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000232,M0047,Karachi,222,271,246,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000233,M0047,Islamabad,219,268,243,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000234,M0047,Rawalpindi,221,270,245,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000235,M0047,Faisalabad,199.0,243,221,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000236,M0048,Lahore,349,427,388,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000237,M0048,Karachi,364,445,405,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000238,M0048,Islamabad,365,446,405,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000239,M0048,Rawalpindi,363,443,403,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000240,M0048,Faisalabad,331,405,368,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000241,M0049,Lahore,66.4,81.2,73.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000242,M0049,Karachi,71.1,86.9,79.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000243,M0049,Islamabad,68.4,83.7,76.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000244,M0049,Rawalpindi,69.2,84.6,76.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000245,M0049,Faisalabad,64.0,78.2,71.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000246,M0050,Lahore,591,722,657,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000247,M0050,Karachi,635,776,706,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000248,M0050,Islamabad,594,726,660,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000249,M0050,Rawalpindi,585,715,650,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000250,M0050,Faisalabad,543,663,603,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000251,M0051,Lahore,45.7,55.9,50.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000252,M0051,Karachi,48.8,59.6,54.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000253,M0051,Islamabad,48.3,59.0,53.6,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000254,M0051,Rawalpindi,47.4,57.9,52.6,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000255,M0051,Faisalabad,44.2,54.0,49.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000256,M0052,Lahore,50.2,61.4,55.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000257,M0052,Karachi,52.5,64.2,58.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000258,M0052,Islamabad,51.3,62.7,57.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000259,M0052,Rawalpindi,52.4,64.0,58.2,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000260,M0052,Faisalabad,47.1,57.5,52.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000261,M0053,Lahore,16.21,19.82,18.02,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000262,M0053,Karachi,16.84,20.6,19.08,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000263,M0053,Islamabad,17.45,21.3,19.39,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000264,M0053,Rawalpindi,16.63,20.3,18.85,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000265,M0053,Faisalabad,15.8,19.31,17.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000266,M0054,Lahore,819,1001,910,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000267,M0054,Karachi,852,1041,947,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000268,M0054,Islamabad,829,1013,921,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000269,M0054,Rawalpindi,858,1048,953,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000270,M0054,Faisalabad,780,953,866,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000271,M0055,Lahore,2165,2647,2406,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000272,M0055,Karachi,2386,2916,2651,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000273,M0055,Islamabad,2280,2787,2534,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000274,M0055,Rawalpindi,2252,2753,2503,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000275,M0055,Faisalabad,2059,2517,2288,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000276,M0056,Lahore,1377,1683,1530,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000277,M0056,Karachi,1562,1910,1736,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000278,M0056,Islamabad,1540,1882,1711,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000279,M0056,Rawalpindi,1518,1856,1687,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000280,M0056,Faisalabad,1368,1672,1520,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000281,M0057,Lahore,20079,24541,22310,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000282,M0057,Karachi,22957,28058,25507,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000283,M0057,Islamabad,22119,27034,24577,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000284,M0057,Rawalpindi,21554,26344,23949,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000285,M0057,Faisalabad,19896,24317,22106,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000286,M0058,Lahore,104.2,127.4,115.8,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000287,M0058,Karachi,108.2,132.2,120.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000288,M0058,Islamabad,110.5,135.1,122.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000289,M0058,Rawalpindi,105.3,128.8,117.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000290,M0058,Faisalabad,98.4,120.2,109.3,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000291,M0059,Lahore,154.8,189.2,172.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000292,M0059,Karachi,172.2,211,191.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000293,M0059,Islamabad,162.0,198.0,180.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000294,M0059,Rawalpindi,159.4,194.8,177.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000295,M0059,Faisalabad,148.6,181.6,165.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000296,M0060,Lahore,258,316,287,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000297,M0060,Karachi,282,344,313,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000298,M0060,Islamabad,268,328,298,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000299,M0060,Rawalpindi,272,332,302,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000300,M0060,Faisalabad,240,294,267,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000301,M0061,Lahore,105.7,129.2,117.4,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000302,M0061,Karachi,113.8,139.1,126.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000303,M0061,Islamabad,113.4,138.6,126.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000304,M0061,Rawalpindi,107.9,131.9,119.9,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000305,M0061,Faisalabad,104.5,127.7,116.1,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000306,M0062,Lahore,27.6,33.7,30.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000307,M0062,Karachi,30.9,37.8,34.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000308,M0062,Islamabad,29.0,35.4,32.2,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000309,M0062,Rawalpindi,29.5,36.1,32.8,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000310,M0062,Faisalabad,27.3,33.4,31.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000311,M0063,Lahore,47.3,57.8,52.6,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000312,M0063,Karachi,51.3,62.7,57.0,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000313,M0063,Islamabad,49.3,60.3,54.8,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000314,M0063,Rawalpindi,49.5,60.5,55.0,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000315,M0063,Faisalabad,45.6,55.7,50.6,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000316,M0064,Lahore,29.7,36.3,33.0,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000317,M0064,Karachi,31.0,37.9,34.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000318,M0064,Islamabad,30.1,36.8,34.1,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000319,M0064,Rawalpindi,30.0,36.7,34.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000320,M0064,Faisalabad,27.9,34.1,31.0,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000321,M0065,Lahore,141.4,172.8,157.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000322,M0065,Karachi,158.8,194.0,176.4,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000323,M0065,Islamabad,151.1,184.7,167.9,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000324,M0065,Rawalpindi,146.0,178.5,162.3,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000325,M0065,Faisalabad,135.8,166.0,150.9,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000326,M0066,Lahore,279,341,310,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000327,M0066,Karachi,297,364,330,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000328,M0066,Islamabad,299,366,332,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000329,M0066,Rawalpindi,297,363,330,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000330,M0066,Faisalabad,272,333,302,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000331,M0067,Lahore,8822,10782,9802,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000332,M0067,Karachi,9688,11841,10764,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000333,M0067,Islamabad,9284,11347,10315,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000334,M0067,Rawalpindi,9448,11547,10497,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000335,M0067,Faisalabad,8266,10103,9184,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000336,M0068,Lahore,565,691,628,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000337,M0068,Karachi,606,741,674,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000338,M0068,Islamabad,590,721,656,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000339,M0068,Rawalpindi,595,727,661,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000340,M0068,Faisalabad,524,641,583,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000341,M0069,Lahore,6018,7356,6687,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000342,M0069,Karachi,6336,7744,7040,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000343,M0069,Islamabad,6243,7630,6936,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000344,M0069,Rawalpindi,6264,7656,6960,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000345,M0069,Faisalabad,5629,6880,6255,0.55,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000346,M0070,Lahore,93.7,114.5,104.1,0.7,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000347,M0070,Karachi,103.7,126.7,115.2,0.62,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000348,M0070,Islamabad,102.6,125.4,114.0,0.6,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
P000349,M0070,Rawalpindi,100.9,123.3,112.1,0.58,2026-05-01,Phase-2 modeled range with city multipliers (needs supplier verification).
